Date,rolling_vol,rolling_sharpe,rolling_var95,rolling_cvar95,rolling_maxdd
2022-11-10,0.029957673127433002,-0.1730210619525607,-0.0031970777704681996,-0.004618011394017075,-0.012043098535381129
2022-11-11,0.030124626391044976,-0.03744144035237012,-0.0031970777704681996,-0.004618011394017075,-0.012043098535380926
2022-11-14,0.030121713244278748,-0.0050225503886522456,-0.0031970777704681996,-0.004618011394017075,-0.012043098535380718
2022-11-15,0.030075163954609213,-0.1475485709584094,-0.0031970777704681996,-0.004618011394017075,-0.012043098535381314
2022-11-16,0.03016458844787926,-0.3821503473151909,-0.0031970777704681996,-0.004618011394017075,-0.012043098535381068
2022-11-17,0.030038401264218712,-0.84967627190674,-0.0031970777704681996,-0.004618011394017075,-0.012043098535380816
2022-11-18,0.030084224483567134,-1.101087876488373,-0.0031970777704681996,-0.004618011394017075,-0.012043098535380978
2022-11-21,0.030085533916297327,-1.287527809702882,-0.0031970777704681996,-0.004618011394017075,-0.012043098535380969
2022-11-22,0.02962331049778541,-0.8977277915214965,-0.0031970777704681996,-0.004618011394017075,-0.012043098535380995
2022-11-23,0.02894917123591514,-0.374204386415638,-0.0031970777704681996,-0.004618011394017075,-0.01204309853538108
2022-11-24,0.028808570729216568,-0.46569426229595173,-0.0031487091952813197,-0.004618011394017075,-0.012043098535381274
2022-11-25,0.028769745289839558,-0.4890989101832862,-0.0031487091952813197,-0.004618011394017075,-0.012043098535380825
2022-11-28,0.028818325886675752,-0.41445935263616485,-0.0031487091952813197,-0.004618011394017075,-0.012043098535381061
2022-11-29,0.028808602415812234,-0.6666840263076522,-0.0031487091952813197,-0.004618011394017075,-0.012043098535380905
2022-11-30,0.028949978385191734,-0.2898600353681914,-0.0031487091952813197,-0.004618011394017075,-0.012043098535381293
2022-12-01,0.028095203302257937,-0.8192398227331235,-0.0031487091952813197,-0.004618011394017075,-0.012043098535380808
2022-12-02,0.028140128380970682,-0.6797582041490965,-0.0031487091952813197,-0.004618011394017075,-0.01204309853538112
2022-12-05,0.02812564560327908,-0.5528495975033554,-0.0031487091952813197,-0.004618011394017075,-0.01204309853538112
2022-12-06,0.028116836229590526,-0.8805881823538522,-0.0031487091952813197,-0.004618011394017075,-0.012043098535381005
2022-12-07,0.02817193405287499,-1.0400842448393077,-0.0031487091952813197,-0.004618011394017075,-0.012043098535380848
2022-12-08,0.028065627505718966,-1.1413674102177627,-0.0031487091952813197,-0.004618011394017075,-0.01204309853538096
2022-12-09,0.02827461447316925,-1.4392658707663952,-0.0031487091952813197,-0.004618011394017075,-0.012043098535381084
2022-12-12,0.028327873984228452,-1.2433950749895006,-0.0031487091952813197,-0.004618011394017075,-0.01204309853538112
2022-12-13,0.028431996149741123,-1.1352028894181294,-0.0031487091952813197,-0.004618011394017075,-0.01204309853538112
2022-12-14,0.028507565570643146,-1.0524407041782065,-0.0031487091952813197,-0.004618011394017075,-0.01204309853538107
2022-12-15,0.028748847720732867,-1.2985574665711572,-0.0031487091952813197,-0.004618011394017075,-0.012043098535381042
2022-12-16,0.029053502470405116,-1.6575839879633671,-0.0031487091952813197,-0.004618011394017075,-0.012043098535381127
2022-12-19,0.0273401762774392,-0.8448203325364027,-0.0031487091952813197,-0.004618011394017075,-0.010309517762924153
2022-12-20,0.027365021003352974,-0.9261414536671441,-0.00249650694271931,-0.004023593798783125,-0.010309517762924165
2022-12-21,0.028260646086284615,-1.8412073957961395,-0.00249650694271931,-0.004023593798783125,-0.010309517762923995
2022-12-22,0.028866637682078106,-2.0959267481204518,-0.0031487091952813197,-0.00442729321146535,-0.01030951776292411
2022-12-23,0.03343895857869773,-3.010392371576746,-0.0031986992772966897,-0.00442729321146535,-0.010309517762924086
2022-12-26,0.034866754804994425,-1.7119388710260328,-0.00393857420435175,-0.005768417626075175,-0.018544370344393844
2022-12-27,0.033039749411726695,-0.6386347211094094,-0.0031986992772966897,-0.0055676892991058,-0.018544370344393907
2022-12-28,0.03300689869433238,-0.6859388943140327,-0.00299343264559353,-0.004749536099689075,-0.018544370344394132
2022-12-29,0.03295882446620305,-0.5204667072519117,-0.00299343264559353,-0.004749536099689075,-0.01854437034439418
2022-12-30,0.03300105787068654,-0.47827306843677536,-0.00299343264559353,-0.004749536099689075,-0.018544370344394125
2023-01-02,0.0325837052044373,-0.8239158135848125,-0.00299343264559353,-0.004749536099689075,-0.018544370344394018
2023-01-03,0.03260910146686831,-0.7244837049147712,-0.00299343264559353,-0.004749536099689075,-0.01854437034439387
2023-01-04,0.03169807327785014,-1.5599385223514788,-0.00299343264559353,-0.004749536099689075,-0.01854437034439387
2023-01-05,0.03127606690888762,-1.8687404691597778,-0.00299343264559353,-0.004749536099689075,-0.018544370344393834
2023-01-06,0.031474738121824115,-2.0621136351662113,-0.00299343264559353,-0.004749536099689075,-0.018544370344393536
2023-01-09,0.031568199641020075,-1.5891288196438882,-0.00299343264559353,-0.004749536099689075,-0.018544370344393855
2023-01-10,0.030984280746348163,-1.3679089765316894,-0.00299343264559353,-0.004749536099689075,-0.01854437034439376
2023-01-11,0.03090845377083469,-1.4948325869616583,-0.00249650694271931,-0.004581428519737375,-0.018544370344393817
2023-01-12,0.030845283983249035,-1.4100399602708789,-0.00249650694271931,-0.004581428519737375,-0.018544370344394143
2023-01-13,0.03087098142497911,-1.2812448729572068,-0.00249650694271931,-0.004581428519737375,-0.018544370344394042
2023-01-16,0.03087730392246686,-1.4123733096967592,-0.00249650694271931,-0.004581428519737375,-0.018544370344393855
2023-01-17,0.030558855076236433,-1.783274111369709,-0.00249650694271931,-0.004581428519737375,-0.018544370344394122
2023-01-18,0.030608656364930688,-1.587042442392373,-0.00249650694271931,-0.004581428519737375,-0.018544370344393976
2023-01-19,0.030579246993140907,-1.691682978405129,-0.00249650694271931,-0.004581428519737375,-0.018544370344394063
2023-01-20,0.030597344833777018,-1.7073055862974424,-0.00249650694271931,-0.004581428519737375,-0.018544370344394146
2023-01-23,0.030520900783896836,-1.812477312244038,-0.00249650694271931,-0.004581428519737375,-0.018544370344394216
2023-01-24,0.030511724460611976,-1.9603575785703788,-0.00249650694271931,-0.004581428519737375,-0.018544370344394195
2023-01-25,0.03079944308978018,-2.4136998294111325,-0.00249650694271931,-0.004581428519737375,-0.018544370344393688
2023-01-27,0.031711771560077796,-2.6684125525602616,-0.00253213175005184,-0.004581428519737375,-0.018544370344394007
2023-01-30,0.03138589796868481,-2.9413388054243113,-0.00299343264559353,-0.004965643110062825,-0.018544370344393844
2023-01-31,0.03232364616775847,-2.392170201548683,-0.00299343264559353,-0.004965643110062825,-0.018544370344394
2023-02-01,0.032317529504461796,-2.3467658283788655,-0.00299343264559353,-0.004965643110062825,-0.018544370344394
2023-02-02,0.03231320595882731,-2.424175122764461,-0.00299343264559353,-0.004965643110062825,-0.018544370344393966
2023-02-03,0.03219367426431851,-2.6594662383352627,-0.00299343264559353,-0.004965643110062825,-0.018544370344393976
2023-02-06,0.032147686718772626,-2.704343300855084,-0.00299343264559353,-0.004965643110062825,-0.018544370344394018
2023-02-07,0.03213900114051072,-2.654665028588469,-0.00299343264559353,-0.004965643110062825,-0.01854437034439407
2023-02-08,0.03198542626682333,-2.1129489577346585,-0.00299343264559353,-0.004965643110062825,-0.01854437034439394
2023-02-09,0.03175354805410192,-2.4564933569885836,-0.00298204248819017,-0.004965643110062825,-0.018544370344393917
2023-02-10,0.031760547117106186,-2.4390215436478035,-0.00298204248819017,-0.004965643110062825,-0.018544370344393758
2023-02-13,0.03208664532832494,-2.709512843737934,-0.00298204248819017,-0.004965643110062825,-0.01854437034439379
2023-02-14,0.03206628921799021,-2.6877744247297866,-0.00298204248819017,-0.004965643110062825,-0.01854437034439397
2023-02-15,0.03203464684233233,-2.4106665964771823,-0.00298204248819017,-0.004965643110062825,-0.01854437034439403
2023-02-16,0.03227713458660964,-2.00262777718528,-0.00298204248819017,-0.004965643110062825,-0.018544370344393938
2023-02-17,0.03230322177724709,-2.0360035655935844,-0.00298204248819017,-0.004965643110062825,-0.01854437034439367
2023-02-20,0.03230158673156817,-2.1665633375143196,-0.00298204248819017,-0.004965643110062825,-0.018544370344393813
2023-02-21,0.03230409419825911,-2.4057243311829963,-0.00298204248819017,-0.004965643110062825,-0.018544370344394018
2023-02-22,0.032528618756831724,-2.873639371441897,-0.00298204248819017,-0.004965643110062825,-0.01854437034439385
2023-02-23,0.032381365301957614,-2.981224331557351,-0.00299050995757281,-0.004965643110062825,-0.018544370344393858
2023-02-24,0.032283883947875,-3.165806280678615,-0.00299050995757281,-0.004965643110062825,-0.018544370344394025
2023-02-27,0.03241687350728304,-3.2794828358221406,-0.00299050995757281,-0.004965643110062825,-0.01854437034439384
2023-02-28,0.03217905674682208,-3.4658869422650334,-0.00299050995757281,-0.004965643110062825,-0.01854437034439398
2023-03-01,0.03217905674682208,-3.4658869422650334,-0.00299050995757281,-0.004965643110062825,-0.01854437034439412
2023-03-02,0.03209248359412084,-3.634953030447412,-0.00299050995757281,-0.004965643110062825,-0.01854437034439412
2023-03-03,0.03229872418231352,-3.4599288031413997,-0.00299050995757281,-0.004965643110062825,-0.018544370344393924
2023-03-06,0.032485525037858294,-3.1103798824215683,-0.00299050995757281,-0.004965643110062825,-0.01854437034439403
2023-03-08,0.0325288504576711,-2.901722355338173,-0.00299050995757281,-0.004965643110062825,-0.01854437034439399
2023-03-09,0.0324930934674978,-3.1089564701014423,-0.00299050995757281,-0.004965643110062825,-0.01854437034439398
2023-03-10,0.03237433397144257,-3.0090163283214775,-0.00299050995757281,-0.004965643110062825,-0.01854437034439406
2023-03-13,0.032841252150635006,-3.4805982021613997,-0.00299050995757281,-0.004965643110062825,-0.018544370344393993
2023-03-14,0.032810726251879654,-3.8800093280861625,-0.00315616504108368,-0.0049969604193613746,-0.018544370344393914
2023-03-15,0.03265404691228082,-4.065158502246038,-0.00315616504108368,-0.0049969604193613746,-0.01854437034439393
2023-03-16,0.032520737928889425,-3.9024268919342,-0.00315616504108368,-0.0049969604193613746,-0.016846150438120915
2023-03-17,0.03236117369513846,-3.5804574669412053,-0.00315616504108368,-0.0049969604193613746,-0.016125875470455343
2023-03-20,0.03240304202033222,-3.9905791983457757,-0.00315616504108368,-0.0049969604193613746,-0.01612587547045551
2023-03-21,0.032430785815580704,-3.8817738017102945,-0.00315616504108368,-0.0049969604193613746,-0.016155869664801516
2023-03-22,0.03148433951693749,-3.391308867131455,-0.00315616504108368,-0.0049969604193613746,-0.013293340107783392
2023-03-23,0.030957129837738396,-3.1397734880302557,-0.00299050995757281,-0.004718236211717575,-0.013293340107783387
2023-03-24,0.026205923875552206,-2.7647345449886873,-0.00250582755786536,-0.00458595428662735,-0.013293340107783207
2023-03-27,0.02304783567129576,-4.467859137693276,-0.00242605447595061,-0.003048246898557425,-0.015261465887688029
2023-03-28,0.022021094056493842,-5.5026882970083415,-0.00242605447595061,-0.003048246898557425,-0.016645734845367237
2023-03-29,0.02316879514179661,-4.745869158336291,-0.00242605447595061,-0.003048246898557425,-0.017844309402549056
2023-03-31,0.02362755448646077,-4.3709024919383195,-0.00242605447595061,-0.003048246898557425,-0.017844309402549396
2023-04-03,0.023428731919300637,-4.639522731774828,-0.00242605447595061,-0.003048246898557425,-0.017844309402549437
2023-04-05,0.02380931314945703,-4.238820753999389,-0.00242605447595061,-0.003048246898557425,-0.017844309402549274
2023-04-06,0.024003611240065142,-4.065219794278646,-0.00242605447595061,-0.003048246898557425,-0.017844309402549274
2023-04-10,0.02373775490236885,-3.67965869689702,-0.00242605447595061,-0.003048246898557425,-0.01652772227743688
2023-04-11,0.023754599576146125,-3.646854300274622,-0.00242605447595061,-0.003048246898557425,-0.01652772227743716
2023-04-12,0.023558180019787465,-3.269270122068277,-0.00242605447595061,-0.003048246898557425,-0.016527722277436763
2023-04-13,0.023164940343824204,-3.6655914187064482,-0.00242605447595061,-0.003048246898557425,-0.01652772227743749
2023-04-17,0.023040093697155144,-3.4660727408962906,-0.00242605447595061,-0.003048246898557425,-0.016090179684921015
2023-04-18,0.02312868860258774,-3.3188231101394656,-0.00242605447595061,-0.003048246898557425,-0.016090179684921154
2023-04-19,0.02316410355650615,-3.389602847079304,-0.00242605447595061,-0.003048246898557425,-0.016090179684921234
2023-04-20,0.02310161631254844,-3.5521144309956174,-0.00242605447595061,-0.003048246898557425,-0.016090179684921255
2023-04-21,0.023087762290064734,-3.487260781224638,-0.00242605447595061,-0.003048246898557425,-0.01609017968492122
2023-04-24,0.023196723947288393,-3.2061600127453915,-0.00242605447595061,-0.003048246898557425,-0.016090179684921564
2023-04-25,0.02310500288277078,-3.3423051381169917,-0.00242605447595061,-0.003048246898557425,-0.016090179684921085
2023-04-26,0.023157060044835344,-3.1997222417148024,-0.00242605447595061,-0.003048246898557425,-0.01602876337643429
2023-04-27,0.023292571208941577,-2.7159584444009117,-0.00242605447595061,-0.003048246898557425,-0.01534608082722217
2023-04-28,0.02367468938768568,-2.37627932326642,-0.00242605447595061,-0.003048246898557425,-0.015346080827221992
2023-05-02,0.023652464449312516,-2.297483059665536,-0.00242605447595061,-0.003048246898557425,-0.014874072889234478
2023-05-03,0.0231202926831887,-1.880312593229087,-0.00242605447595061,-0.003048246898557425,-0.014251296549907031
2023-05-04,0.021602725750725048,-1.056235861881078,-0.00238875574643756,-0.0030393322548799497,-0.014251296549906945
2023-05-05,0.02169649646233832,-1.2554508619851148,-0.00230928109568323,-0.0026047125966832748,-0.01425129654990727
2023-05-08,0.020671462357329314,-1.716490848231109,-0.00230928109568323,-0.0026047125966832748,-0.014251296549907397
2023-05-09,0.02069250844733715,-1.7860028391850142,-0.00230928109568323,-0.0026047125966832748,-0.0142512965499071
2023-05-10,0.020680782728780676,-1.659214488382179,-0.00230928109568323,-0.0026047125966832748,-0.0142512965499071
2023-05-11,0.020731051161975666,-1.362068383118912,-0.00230928109568323,-0.0026047125966832748,-0.014251296549907439
2023-05-12,0.02072634158405491,-1.6330734252655152,-0.00230928109568323,-0.0026047125966832748,-0.014251296549906964
2023-05-15,0.0209367528801982,-1.2979211822411478,-0.00230928109568323,-0.0026047125966832748,-0.01425129654990735
2023-05-16,0.02063592925916987,-1.6939047330519215,-0.00230928109568323,-0.0026047125966832748,-0.014251296549907469
2023-05-17,0.020581471004686727,-1.5176952497630636,-0.00230928109568323,-0.0026047125966832748,-0.014026441462822512
2023-05-18,0.020725962228364904,-1.8063756973040894,-0.00230928109568323,-0.0026047125966832748,-0.014026441462822552
2023-05-19,0.02013481896103152,-1.4364433330835942,-0.00230928109568323,-0.0026047125966832748,-0.013912485756435604
2023-05-22,0.020294362044037593,-0.9079075771900597,-0.00199197019025299,-0.0025231612459655998,-0.013912485756435684
2023-05-23,0.02023677849982536,-1.0434962106078645,-0.00199197019025299,-0.0025231612459655998,-0.013912485756435796
2023-05-24,0.019830536385265905,-1.4695438699184997,-0.00199197019025299,-0.0025231612459655998,-0.01391248575643575
2023-05-25,0.019767294804353786,-1.1302163250963884,-0.00199197019025299,-0.0025231612459655998,-0.013040525633505844
2023-05-26,0.019795244836631375,-0.8079691637732233,-0.00199197019025299,-0.0025231612459655998,-0.012652652757675313
2023-05-29,0.019656579236708993,-0.48950679156181803,-0.00199197019025299,-0.0025231612459655998,-0.012652652757675468
2023-05-30,0.018866351836050815,0.02427797487689225,-0.00199197019025299,-0.0025231612459655998,-0.01265265275767533
2023-05-31,0.018885863018728008,0.0474006210608922,-0.00177141214333411,-0.002339196440311975,-0.012652652757675428
2023-06-01,0.01885894640121426,0.1123156699121142,-0.00177141214333411,-0.002339196440311975,-0.012652652757675395
2023-06-02,0.018509273087688637,0.7304567596039611,-0.00177141214333411,-0.002339196440311975,-0.01265265275767519
2023-06-05,0.01849879019240959,0.6734357917713509,-0.00174116445829385,-0.002339196440311975,-0.012652652757675405
2023-06-06,0.018489128592265792,0.7518252824643895,-0.00174116445829385,-0.002339196440311975,-0.0126526527576756
2023-06-07,0.018897951504821698,1.3020659268729782,-0.00174116445829385,-0.002339196440311975,-0.0126526527576756
2023-06-08,0.01891882347954222,0.6869501984506029,-0.00174116445829385,-0.002339196440311975,-0.012652652757675475
2023-06-09,0.01880562838058749,0.16947415319659082,-0.00174116445829385,-0.002339196440311975,-0.01265265275767557
2023-06-12,0.018875345774497048,0.25127026133741,-0.00174116445829385,-0.002339196440311975,-0.01265265275767551
2023-06-13,0.01894571051862745,0.7640489456934729,-0.00174116445829385,-0.002339196440311975,-0.011868107383636394
2023-06-14,0.018832645587455787,1.0539561788480583,-0.00174116445829385,-0.002339196440311975,-0.011131611757841213
2023-06-15,0.017439968982948018,1.9581990321892557,-0.00174116445829385,-0.002339196440311975,-0.007988232039715432
2023-06-16,0.01695804731863282,2.728477458812079,-0.00138703645058628,-0.00189845403442045,-0.006618681200888745
2023-06-19,0.016947873012461152,2.7552272430267024,-0.0012129945257348701,-0.0017585609419445247,-0.0066186812008886915
2023-06-20,0.01698010181822332,3.127254984259129,-0.0012129945257348701,-0.0017585609419445247,-0.006618681200888581
2023-06-21,0.01701034794854769,3.1985013865546237,-0.0012129945257348701,-0.0017585609419445247,-0.006618681200888767
2023-06-22,0.01688495258273177,3.2744492229317315,-0.0012129945257348701,-0.0017585609419445247,-0.005657036218781122
2023-06-23,0.018216617963641428,2.2932277644933907,-0.0012129945257348701,-0.0017034797941595998,-0.0056570362187811
2023-06-26,0.01833367091770062,2.4633213653816197,-0.00138703645058628,-0.0021359462463113746,-0.005657036218781057
2023-06-27,0.018237095920049524,2.8406732184029275,-0.00138703645058628,-0.0021359462463113746,-0.0050105550949119185
2023-06-28,0.017388715199111626,3.8545646600034407,-0.00138703645058628,-0.0021359462463113746,-0.0047388068204335995
2023-06-30,0.01703224895436109,4.596548594826898,-0.0012129945257348701,-0.0018421716653159,-0.004738806820433336
2023-07-03,0.016685584555556937,4.984243342504438,-0.0011576713999448401,-0.001780784666201775,-0.004738806820433362
2023-07-04,0.015713066287513223,4.326897003985366,-0.00110702291358242,-0.0017598550316252999,-0.004738806820433434
2023-07-05,0.015454387518136553,4.211398029179464,-0.00110702291358242,-0.0017598550316252999,-0.004738806820433482
2023-07-06,0.015485472103319445,4.520277854510871,-0.00110702291358242,-0.0017598550316252999,-0.004738806820433477
2023-07-07,0.015599514021006717,3.677400162089195,-0.00110702291358242,-0.0017598550316252999,-0.004738806820433477
2023-07-10,0.015466684684714927,3.2466140736863602,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433369
2023-07-11,0.015676503337814784,3.503757262990896,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433417
2023-07-12,0.015693788066369146,3.5762391179692017,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433242
2023-07-13,0.01591564147790541,3.1449935596526792,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433586
2023-07-14,0.016292668528854613,3.5996291088583225,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433359
2023-07-17,0.016278819067083478,3.815012849493942,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433478
2023-07-18,0.01635957297680713,3.445500016066182,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433515
2023-07-19,0.016213963898512384,3.9210289571404213,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433462
2023-07-20,0.016171000835567356,4.03642695888162,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433499
2023-07-21,0.01615397282562486,4.072384453701343,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433531
2023-07-24,0.016217055943691886,3.6731081603141056,-0.0011576713999448401,-0.00177970990914765,-0.0047388068204332725
2023-07-25,0.01624232768111948,3.8261855628132286,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433477
2023-07-26,0.016329089681297072,3.963597961078254,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433391
2023-07-27,0.01621096086304172,3.575911787179583,-0.0011576713999448401,-0.00177970990914765,-0.0047388068204335144
2023-07-28,0.01585213072975274,3.2344385528315622,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433514
2023-07-31,0.016188317907232512,3.7022605112606515,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433442
2023-08-01,0.016212957966454465,3.625747546295984,-0.0011576713999448401,-0.00177970990914765,-0.004738806820433442
2023-08-02,0.01727803172295699,2.555397580426198,-0.0011576713999448401,-0.00177970990914765,-0.0047388068204333705
2023-08-03,0.017081582270756665,2.898852724260721,-0.00120912540034002,-0.0021332644068078,-0.0047388068204332985
2023-08-04,0.01703593981289499,2.867832993515716,-0.00120912540034002,-0.0021332644068078,-0.004738806820433392
2023-08-07,0.016961997600021542,3.0207044017015026,-0.00120912540034002,-0.0021332644068078,-0.004738806820433446
2023-08-08,0.016961616905089745,3.0670587238964737,-0.00120912540034002,-0.0021332644068078,-0.004738806820433515
2023-08-09,0.016969554206812076,3.078144387342175,-0.00120912540034002,-0.0021332644068078,-0.0047388068204333765
2023-08-10,0.016943445751143364,3.109707560521912,-0.00120912540034002,-0.0021332644068078,-0.004738806820433571
2023-08-11,0.016864554426034316,2.64859943776211,-0.00120912540034002,-0.0021332644068078,-0.004738806820433448
2023-08-14,0.017043589397604534,2.4246276548822974,-0.00120912540034002,-0.0021332644068078,-0.004738806820433381
2023-08-16,0.017083201030914437,2.5887858528803,-0.00120912540034002,-0.0021332644068078,-0.004738806820433425
2023-08-17,0.01678632752204595,3.0055483470522604,-0.00120912540034002,-0.0021332644068078,-0.0047388068204333314
2023-08-18,0.016748372352310036,3.085301298950913,-0.00120912540034002,-0.0021332644068078,-0.004738806820433354
2023-08-21,0.017031926115103957,3.2002450650257663,-0.00120912540034002,-0.0021332644068078,-0.004738806820433413
2023-08-22,0.017107713178206082,3.42888310912503,-0.00120912540034002,-0.0021332644068078,-0.004738806820433531
2023-08-23,0.017105843023276564,3.5840100312012604,-0.00120912540034002,-0.0021332644068078,-0.004738806820433365
2023-08-24,0.01709724896478659,3.55239334653899,-0.00120912540034002,-0.0021332644068078,-0.00473880682043331
2023-08-25,0.01729863851593257,3.0472589214884076,-0.00120912540034002,-0.0021332644068078,-0.00473880682043332
2023-08-28,0.017365247281861434,3.1859115564828597,-0.00120912540034002,-0.0021332644068078,-0.004738806820433496
2023-08-29,0.017347963819720185,3.3596374826046573,-0.00120912540034002,-0.0021332644068078,-0.004738806820433302
2023-08-30,0.01730776502249293,3.284779051492085,-0.00120912540034002,-0.0021332644068078,-0.004738806820433394
2023-08-31,0.017280764230908244,3.401117072026157,-0.00120912540034002,-0.0021332644068078,-0.0047388068204334555
2023-09-01,0.017254665519459093,3.141447772804456,-0.00120912540034002,-0.0021332644068078,-0.0047388068204334555
2023-09-04,0.017583011173842356,3.495407785926078,-0.00120912540034002,-0.0021332644068078,-0.0047388068204334746
2023-09-05,0.017789960115911444,3.7908481555242117,-0.00120912540034002,-0.0021332644068078,-0.004738806820433466
2023-09-06,0.01738861535297469,3.434942529769739,-0.00120912540034002,-0.0021332644068078,-0.004738806820433516
2023-09-07,0.017191663833447765,4.107583471813958,-0.00120912540034002,-0.0021332644068078,-0.004738806820433451
2023-09-08,0.01703101721246018,4.5679356329524765,-0.00118837474442319,-0.0021332644068078,-0.004738806820433486
2023-09-11,0.017401547886693052,4.744346353493217,-0.00118837474442319,-0.0021332644068078,-0.0047388068204335864
2023-09-12,0.023051533715110338,2.069328110544,-0.00118837474442319,-0.0021332644068078,-0.004738806820433386
2023-09-13,0.023459663797113197,2.378186072397216,-0.00173729091841524,-0.003598437028372775,-0.007075254892773232
2023-09-14,0.023692148369691243,2.6456240428756628,-0.00173729091841524,-0.003598437028372775,-0.007075254892773205
2023-09-15,0.02365657551485923,2.58871361498957,-0.00173729091841524,-0.003598437028372775,-0.0070752548927731865
2023-09-18,0.023658113535817014,2.5848967047200313,-0.00173729091841524,-0.003598437028372775,-0.007075254892773221
2023-09-20,0.023894206133155366,2.1016951061326155,-0.00173729091841524,-0.003598437028372775,-0.007075254892773109
2023-09-21,0.02455340531277524,1.482102554041868,-0.00175595390564073,-0.003598437028372775,-0.007075254892773129
2023-09-22,0.02415738630526025,1.815546271902526,-0.00237838357449265,-0.0037603847874096504,-0.007075254892773243
2023-09-25,0.023165032368157916,2.4971565684007175,-0.00233896583817348,-0.0037603847874096504,-0.007075254892773259
2023-09-26,0.023099681578970955,2.243508957769323,-0.00138253129154271,-0.0033735010462674756,-0.007075254892773257
2023-09-27,0.02342099205014583,2.460244378829187,-0.00138253129154271,-0.0033735010462674756,-0.007075254892773233
2023-09-28,0.023647899742092037,1.9568540730431798,-0.00138253129154271,-0.0033735010462674756,-0.007075254892773129
2023-09-29,0.023765096470466884,2.039506472937778,-0.00142294005642309,-0.0033795415400605005,-0.007075254892773062
2023-10-03,0.023765096470466884,2.039506472937778,-0.00142294005642309,-0.0033795415400605005,-0.007075254892773124
2023-10-04,0.02430842559463945,1.6826537162229673,-0.00142294005642309,-0.0033795415400605005,-0.007075254892773124
2023-10-05,0.02421259623071816,1.4522624262121506,-0.00213799864735483,-0.0035774977604534253,-0.007075254892773149
2023-10-06,0.024202647401162295,1.4406598107265514,-0.00213799864735483,-0.0035774977604534253,-0.007075254892773155
2023-10-09,0.02466800471114854,1.2093477922703602,-0.00213799864735483,-0.0035774977604534253,-0.007075254892773143
2023-10-10,0.024869561463014132,1.5513849104557011,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773215
2023-10-11,0.024772048680998287,1.4656562628571737,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773135
2023-10-12,0.024783240926813676,1.486417257361737,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773121
2023-10-13,0.02469238011787468,1.5826438164741796,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773126
2023-10-16,0.024421400237649306,1.3548897624973064,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773258
2023-10-17,0.024448487614791414,1.3972149054247236,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773111
2023-10-18,0.024764197115681102,1.170724082233576,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773179
2023-10-19,0.02473171063799181,1.0049532815657742,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773128
2023-10-20,0.025034037106010834,0.688410708281563,-0.00242056452384786,-0.0036415676023848504,-0.0070752548927731935
2023-10-23,0.028541635403354283,-0.3186663314260905,-0.00242056452384786,-0.0036415676023848504,-0.007075254892773139
2023-10-25,0.028668833197753776,-0.4343191451495945,-0.00247043072072467,-0.004665058261475575,-0.009822827957004282
2023-10-26,0.028865696164579603,-0.7968949020187593,-0.00247043072072467,-0.004665058261475575,-0.011089525376703775
2023-10-27,0.029552182507198835,-0.48459467667615475,-0.00247043072072467,-0.004665058261475575,-0.012738586807604962
2023-10-30,0.02954739869585551,-0.45299165280556913,-0.00247043072072467,-0.004665058261475575,-0.012738586807604856
2023-10-31,0.02954413716559203,-0.5154605536885316,-0.00247043072072467,-0.004665058261475575,-0.01273858680760534
2023-11-01,0.029271741338944335,-0.8161272122436004,-0.00247043072072467,-0.004665058261475575,-0.012738586807604953
2023-11-02,0.0294769927874669,-0.5524770787058526,-0.00247043072072467,-0.004665058261475575,-0.01273858680760455
2023-11-03,0.029051001139846384,0.0013458805496511497,-0.00247043072072467,-0.004665058261475575,-0.01273858680760455
2023-11-06,0.029354876390498844,0.25739367012867204,-0.00242056452384786,-0.00463225084714715,-0.012738586807605009
2023-11-07,0.02925879541899204,0.14454301851941717,-0.00242056452384786,-0.00463225084714715,-0.012738586807604736
2023-11-08,0.02935882026798281,0.3146484482998854,-0.00242056452384786,-0.00463225084714715,-0.012738586807604948
2023-11-09,0.029383906687994173,0.18863717386422146,-0.00242056452384786,-0.00463225084714715,-0.012738586807604887
2023-11-10,0.029345724643546227,0.12765969348374853,-0.00242056452384786,-0.00463225084714715,-0.012738586807604924
